  table_schema  |           table_name           |          column_name           |        data_type         | max_len | is_nullable 
 purchasing     | return_shipment_header         | area                           | text                     |         | NO
 purchasing     | return_shipment_header         | transaction_specification      | text                     |         | NO
 purchasing     | return_shipment_header         | payment_method_code            | text                     |         | NO
 purchasing     | return_shipment_header         | no_series                      | text                     |         | NO
 purchasing     | return_shipment_header         | user_id                        | text                     |         | NO
 purchasing     | return_shipment_header         | source_code                    | text                     |         | NO
 purchasing     | return_shipment_header         | tax_area_code                  | text                     |         | NO
 purchasing     | return_shipment_header         | tax_liable                     | boolean                  |         | NO
 purchasing     | return_shipment_header         | vat_bus_posting_group          | text                     |         | NO
 purchasing     | return_shipment_header         | vat_base_discount              | numeric                  |         | NO
 purchasing     | return_shipment_header         | dimension_set_id               | integer                  |         | NO
 purchasing     | return_shipment_header         | campaign_no                    | text                     |         | NO
 purchasing     | return_shipment_header         | buy_from_contact_no            | text                     |         | NO
 purchasing     | return_shipment_header         | pay_to_contact_no              | text                     |         | NO
 purchasing     | return_shipment_header         | responsibility_center          | text                     |         | NO
 purchasing     | return_shipment_header         | vendor_authorization_no        | text                     |         | NO
 purchasing     | return_shipment_header         | return_order_no                | text                     |         | NO
 purchasing     | return_shipment_header         | return_order_no_series         | text                     |         | NO
 purchasing     | return_shipment_header         | CreatedAt                      | timestamp with time zone |         | NO
 purchasing     | return_shipment_header         | UpdatedAt                      | timestamp with time zone |         | NO
 purchasing     | return_shipment_line           | Id                             | uuid                     |         | NO
 purchasing     | return_shipment_line           | tenant_id                      | uuid                     |         | NO
 purchasing     | return_shipment_line           | buy_from_vendor_no             | text                     |         | NO
 purchasing     | return_shipment_line           | document_no                    | text                     |         | NO
 purchasing     | return_shipment_line           | line_no                        | integer                  |         | NO
 purchasing     | return_shipment_line           | type                           | smallint                 |         | NO
 purchasing     | return_shipment_line           | no                             | text                     |         | NO
 purchasing     | return_shipment_line           | location_code                  | text                     |         | NO
 purchasing     | return_shipment_line           | posting_group                  | text                     |         | NO
 purchasing     | return_shipment_line           | description                    | text                     |         | NO
 purchasing     | return_shipment_line           | description_2                  | text                     |         | NO
 purchasing     | return_shipment_line           | unit_of_measure                | text                     |         | NO
 purchasing     | return_shipment_line           | quantity                       | numeric                  |         | NO
 purchasing     | return_shipment_line           | direct_unit_cost               | numeric                  |         | NO
 purchasing     | return_shipment_line           | unit_cost_lcy                  | numeric                  |         | NO
 purchasing     | return_shipment_line           | vat                            | numeric                  |         | NO
 purchasing     | return_shipment_line           | line_discount                  | numeric                  |         | NO
 purchasing     | return_shipment_line           | unit_price_lcy                 | numeric                  |         | NO
 purchasing     | return_shipment_line           | allow_invoice_disc             | boolean                  |         | NO
 purchasing     | return_shipment_line           | gross_weight                   | numeric                  |         | NO
 purchasing     | return_shipment_line           | net_weight                     | numeric                  |         | NO
 purchasing     | return_shipment_line           | units_per_parcel               | numeric                  |         | NO
 purchasing     | return_shipment_line           | unit_volume                    | numeric                  |         | NO
 purchasing     | return_shipment_line           | appl_to_item_entry             | integer                  |         | NO
 purchasing     | return_shipment_line           | item_shpt_entry_no             | integer                  |         | NO
 purchasing     | return_shipment_line           | shortcut_dimension_1_code      | text                     |         | NO
 purchasing     | return_shipment_line           | shortcut_dimension_2_code      | text                     |         | NO
 purchasing     | return_shipment_line           | job_no                         | text                     |         | NO
 purchasing     | return_shipment_line           | indirect_cost                  | numeric                  |         | NO
 purchasing     | return_shipment_line           | quantity_invoiced              | numeric                  |         | NO
 purchasing     | return_shipment_line           | pay_to_vendor_no               | text                     |         | NO
 purchasing     | return_shipment_line           | vendor_item_no                 | text                     |         | NO
 purchasing     | return_shipment_line           | gen_bus_posting_group          | text                     |         | NO
 purchasing     | return_shipment_line           | gen_prod_posting_group         | text                     |         | NO
 purchasing     | return_shipment_line           | vat_calculation_type           | smallint                 |         | NO
 purchasing     | return_shipment_line           | transaction_type               | text                     |         | NO
 purchasing     | return_shipment_line           | transport_method               | text                     |         | NO
 purchasing     | return_shipment_line           | attached_to_line_no            | integer                  |         | NO
 purchasing     | return_shipment_line           | entry_point                    | text                     |         | NO
 purchasing     | return_shipment_line           | area                           | text                     |         | NO
 purchasing     | return_shipment_line           | transaction_specification      | text                     |         | NO
 purchasing     | return_shipment_line           | tax_area_code                  | text                     |         | NO
 purchasing     | return_shipment_line           | tax_liable                     | boolean                  |         | NO
 purchasing     | return_shipment_line           | tax_group_code                 | text                     |         | NO
 purchasing     | return_shipment_line           | use_tax                        | boolean                  |         | NO
 purchasing     | return_shipment_line           | vat_bus_posting_group          | text                     |         | NO
 purchasing     | return_shipment_line           | vat_prod_posting_group         | text                     |         | NO
 purchasing     | return_shipment_line           | blanket_order_no               | text                     |         | NO
 purchasing     | return_shipment_line           | blanket_order_line_no          | integer                  |         | NO
 purchasing     | return_shipment_line           | vat_base_amount                | numeric                  |         | NO
 purchasing     | return_shipment_line           | unit_cost                      | numeric                  |         | NO
 purchasing     | return_shipment_line           | posting_date                   | timestamp with time zone |         | YES
 purchasing     | return_shipment_line           | dimension_set_id               | integer                  |         | NO
 purchasing     | return_shipment_line           | job_task_no                    | text                     |         | NO
 purchasing     | return_shipment_line           | prod_order_no                  | text                     |         | NO
 purchasing     | return_shipment_line           | variant_code                   | text                     |         | NO
 purchasing     | return_shipment_line           | bin_code                       | text                     |         | NO
 purchasing     | return_shipment_line           | qty_per_unit_of_measure        | numeric                  |         | NO
 purchasing     | return_shipment_line           | unit_of_measure_code           | text                     |         | NO
 purchasing     | return_shipment_line           | quantity_base                  | numeric                  |         | NO
 purchasing     | return_shipment_line           | qty_invoiced_base              | numeric                  |         | NO
 purchasing     | return_shipment_line           | fa_posting_date                | timestamp with time zone |         | YES
 purchasing     | return_shipment_line           | fa_posting_type                | smallint                 |         | NO
 purchasing     | return_shipment_line           | depreciation_book_code         | text                     |         | NO
 purchasing     | return_shipment_line           | salvage_value                  | numeric                  |         | NO
 purchasing     | return_shipment_line           | depr_until_fa_posting_date     | boolean                  |         | NO
 purchasing     | return_shipment_line           | depr_acquisition_cost          | boolean                  |         | NO
 purchasing     | return_shipment_line           | maintenance_code               | text                     |         | NO
 purchasing     | return_shipment_line           | insurance_no                   | text                     |         | NO
 purchasing     | return_shipment_line           | budgeted_fa_no                 | text                     |         | NO
 purchasing     | return_shipment_line           | duplicate_in_depreciation_book | text                     |         | NO
 purchasing     | return_shipment_line           | use_duplication_list           | boolean                  |         | NO
 purchasing     | return_shipment_line           | responsibility_center          | text                     |         | NO
 purchasing     | return_shipment_line           | cross_reference_no             | text                     |         | NO
 purchasing     | return_shipment_line           | unit_of_measure_cross_ref      | text                     |         | NO
 purchasing     | return_shipment_line           | cross_reference_type           | smallint                 |         | NO
 purchasing     | return_shipment_line           | cross_reference_type_no        | text                     |         | NO
 purchasing     | return_shipment_line           | item_category_code             | text                     |         | NO
 purchasing     | return_shipment_line           | nonstock                       | boolean                  |         | NO
 purchasing     | return_shipment_line           | purchasing_code                | text                     |         | NO
 purchasing     | return_shipment_line           | product_group_code             | text                     |         | NO
 purchasing     | return_shipment_line           | return_qty_shipped_not_invd    | numeric                  |         | NO
 purchasing     | return_shipment_line           | item_charge_base_amount        | numeric                  |         | NO
 purchasing     | return_shipment_line           | correction                     | boolean                  |         | NO
 purchasing     | return_shipment_line           | return_order_no                | text                     |         | NO
 purchasing     | return_shipment_line           | return_order_line_no           | integer                  |         | NO
 purchasing     | return_shipment_line           | return_reason_code             | text                     |         | NO
 purchasing     | return_shipment_line           | CreatedAt                      | timestamp with time zone |         | NO
 purchasing     | return_shipment_line           | UpdatedAt                      | timestamp with time zone |         | NO
 purchasing     | standard_purchase_code         | Id                             | uuid                     |         | NO
 purchasing     | standard_purchase_code         | tenant_id                      | uuid                     |         | NO
 purchasing     | standard_purchase_code         | code                           | text                     |         | NO
 purchasing     | standard_purchase_code         | description                    | text                     |         | NO
 purchasing     | standard_purchase_code         | currency_code                  | text                     |         | NO
 purchasing     | standard_purchase_code         | CreatedAt                      | timestamp with time zone |         | NO
 purchasing     | standard_purchase_code         | UpdatedAt                      | timestamp with time zone |         | NO
 purchasing     | standard_purchase_line         | Id                             | uuid                     |         | NO
 purchasing     | standard_purchase_line         | tenant_id                      | uuid                     |         | NO
 purchasing     | standard_purchase_line         | standard_purchase_code         | text                     |         | NO
 purchasing     | standard_purchase_line         | line_no                        | integer                  |         | NO
 purchasing     | standard_purchase_line         | type                           | smallint                 |         | NO
 purchasing     | standard_purchase_line         | no                             | text                     |         | NO
 purchasing     | standard_purchase_line         | description                    | text                     |         | NO
 purchasing     | standard_purchase_line         | quantity                       | numeric                  |         | NO
 purchasing     | standard_purchase_line         | amount_excl_vat                | numeric                  |         | NO
 purchasing     | standard_purchase_line         | unit_of_measure_code           | text                     |         | NO
 purchasing     | standard_purchase_line         | shortcut_dimension_1_code      | text                     |         | NO
 purchasing     | standard_purchase_line         | shortcut_dimension_2_code      | text                     |         | NO
 purchasing     | standard_purchase_line         | variant_code                   | text                     |         | NO
 purchasing     | standard_purchase_line         | dimension_set_id               | integer                  |         | NO
 purchasing     | standard_purchase_line         | CreatedAt                      | timestamp with time zone |         | NO
 purchasing     | standard_purchase_line         | UpdatedAt                      | timestamp with time zone |         | NO
 purchasing     | standard_vendor_purchase_code  | Id                             | uuid                     |         | NO
 purchasing     | standard_vendor_purchase_code  | tenant_id                      | uuid                     |         | NO
 purchasing     | standard_vendor_purchase_code  | vendor_no                      | text                     |         | NO
 purchasing     | standard_vendor_purchase_code  | code                           | text                     |         | NO
 purchasing     | standard_vendor_purchase_code  | description                    | text                     |         | NO
 purchasing     | standard_vendor_purchase_code  | CreatedAt                      | timestamp with time zone |         | NO
 purchasing     | standard_vendor_purchase_code  | UpdatedAt                      | timestamp with time zone |         | NO
 purchasing     | vendor                         | Id                             | uuid                     |         | NO
 purchasing     | vendor                         | tenant_id                      | uuid                     |         | NO
 purchasing     | vendor                         | no                             | text                     |         | NO
 purchasing     | vendor                         | name                           | text                     |         | NO
 purchasing     | vendor                         | address                        | text                     |         | NO
 purchasing     | vendor                         | city                           | text                     |         | NO
 purchasing     | vendor                         | contact                        | text                     |         | NO
 purchasing     | vendor                         | blocked                        | boolean                  |         | NO
 purchasing     | vendor                         | CreatedAt                      | timestamp with time zone |         | NO
 purchasing     | vendor                         | UpdatedAt                      | timestamp with time zone |         | NO
 purchasing     | vendor_bank_account            | Id                             | uuid                     |         | NO
 purchasing     | vendor_bank_account            | tenant_id                      | uuid                     |         | NO
 purchasing     | vendor_bank_account            | vendor_no                      | text                     |         | NO
 purchasing     | vendor_bank_account            | code                           | text                     |         | NO
 purchasing     | vendor_bank_account            | name                           | text                     |         | NO
 purchasing     | vendor_bank_account            | name_2                         | text                     |         | NO
 purchasing     | vendor_bank_account            | address                        | text                     |         | NO
 purchasing     | vendor_bank_account            | address_2                      | text                     |         | NO
 purchasing     | vendor_bank_account            | city                           | text                     |         | NO
 purchasing     | vendor_bank_account            | post_code                      | text                     |         | NO
 purchasing     | vendor_bank_account            | contact                        | text                     |         | NO
 purchasing     | vendor_bank_account            | phone_no                       | text                     |         | NO
 purchasing     | vendor_bank_account            | telex_no                       | text                     |         | NO
 purchasing     | vendor_bank_account            | bank_branch_no                 | text                     |         | NO
 purchasing     | vendor_bank_account            | bank_account_no                | text                     |         | NO
 purchasing     | vendor_bank_account            | transit_no                     | text                     |         | NO
 purchasing     | vendor_bank_account            | currency_code                  | text                     |         | NO
 purchasing     | vendor_bank_account            | country_region_code            | text                     |         | NO
 purchasing     | vendor_bank_account            | county                         | text                     |         | NO
 purchasing     | vendor_bank_account            | fax_no                         | text                     |         | NO
 purchasing     | vendor_bank_account            | telex_answer_back              | text                     |         | NO
 purchasing     | vendor_bank_account            | language_code                  | text                     |         | NO
 purchasing     | vendor_bank_account            | e_mail                         | text                     |         | NO
 purchasing     | vendor_bank_account            | home_page                      | text                     |         | NO
 purchasing     | vendor_bank_account            | iban                           | text                     |         | NO
 purchasing     | vendor_bank_account            | swift_code                     | text                     |         | NO
 purchasing     | vendor_bank_account            | bank_clearing_code             | text                     |         | NO
 purchasing     | vendor_bank_account            | bank_clearing_standard         | text                     |         | NO
 purchasing     | vendor_bank_account            | CreatedAt                      | timestamp with time zone |         | NO
 purchasing     | vendor_bank_account            | UpdatedAt                      | timestamp with time zone |         | NO
 purchasing     | vendor_invoice_disc            | Id                             | uuid                     |         | NO
 purchasing     | vendor_invoice_disc            | tenant_id                      | uuid                     |         | NO
 purchasing     | vendor_invoice_disc            | code                           | text                     |         | NO
 purchasing     | vendor_invoice_disc            | minimum_amount                 | numeric                  |         | NO
 purchasing     | vendor_invoice_disc            | discount                       | numeric                  |         | NO
 purchasing     | vendor_invoice_disc            | service_charge                 | numeric                  |         | NO
 purchasing     | vendor_invoice_disc            | currency_code                  | text                     |         | NO
 purchasing     | vendor_invoice_disc            | CreatedAt                      | timestamp with time zone |         | NO
 purchasing     | vendor_invoice_disc            | UpdatedAt                      | timestamp with time zone |         | NO
 purchasing     | vendor_ledger_entry            | Id                             | uuid                     |         | NO
 purchasing     | vendor_ledger_entry            | tenant_id                      | uuid                     |         | NO
 purchasing     | vendor_ledger_entry            | entry_no                       | integer                  |         | NO
 purchasing     | vendor_ledger_entry            | vendor_no                      | text                     |         | YES
 purchasing     | vendor_ledger_entry            | posting_date                   | timestamp with time zone |         | YES
 purchasing     | vendor_ledger_entry            | document_type                  | smallint                 |         | NO
 purchasing     | vendor_ledger_entry            | document_no                    | text                     |         | NO
 purchasing     | vendor_ledger_entry            | description                    | text                     |         | NO
 purchasing     | vendor_ledger_entry            | currency_code                  | text                     |         | YES
 purchasing     | vendor_ledger_entry            | purchase_lcy                   | numeric                  |         | NO
 purchasing     | vendor_ledger_entry            | inv_discount_lcy               | numeric                  |         | NO
 purchasing     | vendor_ledger_entry            | buy_from_vendor_no             | text                     |         | YES
 purchasing     | vendor_ledger_entry            | vendor_posting_group           | text                     |         | NO
 purchasing     | vendor_ledger_entry            | global_dimension1_code         | text                     |         | NO
 purchasing     | vendor_ledger_entry            | global_dimension2_code         | text                     |         | NO
 purchasing     | vendor_ledger_entry            | purchaser_code                 | text                     |         | YES
 purchasing     | vendor_ledger_entry            | user_id                        | text                     |         | NO
 purchasing     | vendor_ledger_entry            | source_code                    | text                     |         | NO
 purchasing     | vendor_ledger_entry            | on_hold                        | text                     |         | NO
 purchasing     | vendor_ledger_entry            | applies_to_doc_type            | smallint                 |         | NO
 purchasing     | vendor_ledger_entry            | applies_to_doc_no              | text                     |         | NO
 purchasing     | vendor_ledger_entry            | open                           | boolean                  |         | NO
 purchasing     | vendor_ledger_entry            | due_date                       | timestamp with time zone |         | YES
 purchasing     | vendor_ledger_entry            | pmt_discount_date              | timestamp with time zone |         | YES
 purchasing     | vendor_ledger_entry            | original_pmt_disc_possible     | numeric                  |         | NO
 purchasing     | vendor_ledger_entry            | pmt_disc_rcd_lcy               | numeric                  |         | NO
 purchasing     | vendor_ledger_entry            | positive                       | boolean                  |         | NO
 purchasing     | vendor_ledger_entry            | closed_by_entry_no             | integer                  |         | NO
 purchasing     | vendor_ledger_entry            | closed_at_date                 | timestamp with time zone |         | YES
 purchasing     | vendor_ledger_entry            | closed_by_amount               | numeric                  |         | NO
 purchasing     | vendor_ledger_entry            | applies_to_id                  | text                     |         | NO
 purchasing     | vendor_ledger_entry            | journal_batch_name             | text                     |         | NO
 purchasing     | vendor_ledger_entry            | reason_code                    | text                     |         | NO
 purchasing     | vendor_ledger_entry            | bal_account_type               | smallint                 |         | NO
 purchasing     | vendor_ledger_entry            | bal_account_no                 | text                     |         | NO
 purchasing     | vendor_ledger_entry            | transaction_no                 | integer                  |         | NO
 purchasing     | vendor_ledger_entry            | closed_by_amount_lcy           | numeric                  |         | NO
 purchasing     | vendor_ledger_entry            | document_date                  | timestamp with time zone |         | YES
 purchasing     | vendor_ledger_entry            | external_document_no           | text                     |         | NO
 purchasing     | vendor_ledger_entry            | no_series                      | text                     |         | NO
 purchasing     | vendor_ledger_entry            | closed_by_currency_code        | text                     |         | YES
 purchasing     | vendor_ledger_entry            | closed_by_currency_amount      | numeric                  |         | NO
 purchasing     | vendor_ledger_entry            | adjusted_currency_factor       | numeric                  |         | NO
 purchasing     | vendor_ledger_entry            | original_currency_factor       | numeric                  |         | NO
 purchasing     | vendor_ledger_entry            | remaining_pmt_disc_possible    | numeric                  |         | NO
 purchasing     | vendor_ledger_entry            | pmt_disc_tolerance_date        | timestamp with time zone |         | YES
 purchasing     | vendor_ledger_entry            | max_payment_tolerance          | numeric                  |         | NO
 purchasing     | vendor_ledger_entry            | accepted_payment_tolerance     | numeric                  |         | NO
 purchasing     | vendor_ledger_entry            | accepted_pmt_disc_tolerance    | boolean                  |         | NO
 purchasing     | vendor_ledger_entry            | pmt_tolerance_lcy              | numeric                  |         | NO
 purchasing     | vendor_ledger_entry            | amount_to_apply                | numeric                  |         | NO
 purchasing     | vendor_ledger_entry            | ic_partner_code                | text                     |         | NO
 purchasing     | vendor_ledger_entry            | applying_entry                 | boolean                  |         | NO
 purchasing     | vendor_ledger_entry            | reversed                       | boolean                  |         | NO
 purchasing     | vendor_ledger_entry            | reversed_by_entry_no           | integer                  |         | NO
 purchasing     | vendor_ledger_entry            | reversed_entry_no              | integer                  |         | NO
 purchasing     | vendor_ledger_entry            | prepayment                     | boolean                  |         | NO
 purchasing     | vendor_ledger_entry            | creditor_no                    | text                     |         | NO
 purchasing     | vendor_ledger_entry            | payment_reference              | text                     |         | NO
 purchasing     | vendor_ledger_entry            | payment_method_code            | text                     |         | NO
 purchasing     | vendor_ledger_entry            | applies_to_ext_doc_no          | text                     |         | NO
 purchasing     | vendor_ledger_entry            | recipient_bank_account         | text                     |         | NO
 purchasing     | vendor_ledger_entry            | message_to_recipient           | text                     |         | NO
 purchasing     | vendor_ledger_entry            | exported_to_payment_file       | boolean                  |         | NO
 purchasing     | vendor_ledger_entry            | dimension_set_id               | integer                  |         | NO
 purchasing     | vendor_ledger_entry            | CreatedAt                      | timestamp with time zone |         | NO
 purchasing     | vendor_ledger_entry            | UpdatedAt                      | timestamp with time zone |         | NO
 purchasing     | vendor_posting_group           | Id                             | uuid                     |         | NO
 purchasing     | vendor_posting_group           | tenant_id                      | uuid                     |         | NO
 purchasing     | vendor_posting_group           | code                           | text                     |         | NO
 purchasing     | vendor_posting_group           | payables_account               | text                     |         | NO
 purchasing     | vendor_posting_group           | service_charge_acc             | text                     |         | NO
 purchasing     | vendor_posting_group           | payment_disc_debit_acc         | text                     |         | NO
 purchasing     | vendor_posting_group           | invoice_rounding_account       | text                     |         | NO
 purchasing     | vendor_posting_group           | debit_curr_appln_rndg_acc      | text                     |         | NO
 purchasing     | vendor_posting_group           | credit_curr_appln_rndg_acc     | text                     |         | NO
 purchasing     | vendor_posting_group           | debit_rounding_account         | text                     |         | NO
 purchasing     | vendor_posting_group           | credit_rounding_account        | text                     |         | NO
 purchasing     | vendor_posting_group           | payment_disc_credit_acc        | text                     |         | NO
 purchasing     | vendor_posting_group           | payment_tolerance_debit_acc    | text                     |         | NO
 purchasing     | vendor_posting_group           | payment_tolerance_credit_acc   | text                     |         | NO
 purchasing     | vendor_posting_group           | CreatedAt                      | timestamp with time zone |         | NO
 purchasing     | vendor_posting_group           | UpdatedAt                      | timestamp with time zone |         | NO
 resources      | cause_of_absence               | Id                             | uuid                     |         | NO
 resources      | cause_of_absence               | tenant_id                      | uuid                     |         | NO
 resources      | cause_of_absence               | code                           | text                     |         | NO
 resources      | cause_of_absence               | description                    | text                     |         | NO
 resources      | cause_of_absence               | unit_of_measure_code           | text                     |         | NO
 resources      | cause_of_absence               | CreatedAt                      | timestamp with time zone |         | NO
 resources      | cause_of_absence               | UpdatedAt                      | timestamp with time zone |         | NO
 resources      | employee                       | Id                             | uuid                     |         | NO
 resources      | employee                       | tenant_id                      | uuid                     |         | NO
 resources      | employee                       | no                             | text                     |         | NO
 resources      | employee                       | first_name                     | text                     |         | NO
 resources      | employee                       | middle_name                    | text                     |         | NO
 resources      | employee                       | last_name                      | text                     |         | NO
 resources      | employee                       | initials                       | text                     |         | NO
 resources      | employee                       | job_title                      | text                     |         | NO
 resources      | employee                       | search_name                    | text                     |         | NO
 resources      | employee                       | address                        | text                     |         | NO
 resources      | employee                       | address_2                      | text                     |         | NO
 resources      | employee                       | city                           | text                     |         | NO
 resources      | employee                       | post_code                      | text                     |         | NO
 resources      | employee                       | county                         | text                     |         | NO
 resources      | employee                       | phone_no                       | text                     |         | NO
 resources      | employee                       | mobile_phone_no                | text                     |         | NO
 resources      | employee                       | e_mail                         | text                     |         | NO
 resources      | employee                       | alt_address_code               | text                     |         | NO
 resources      | employee                       | alt_address_start_date         | timestamp with time zone |         | YES
 resources      | employee                       | alt_address_end_date           | timestamp with time zone |         | YES
 resources      | employee                       | picture                        | bytea                    |         | YES
 resources      | employee                       | birth_date                     | timestamp with time zone |         | YES
 resources      | employee                       | social_security_no             | text                     |         | NO
 resources      | employee                       | union_code                     | text                     |         | NO
 resources      | employee                       | union_membership_no            | text                     |         | NO
 resources      | employee                       | gender                         | smallint                 |         | NO
 resources      | employee                       | country_region_code            | text                     |         | NO
 resources      | employee                       | manager_no                     | text                     |         | NO
 resources      | employee                       | emplymt_contract_code          | text                     |         | NO
 resources      | employee                       | statistics_group_code          | text                     |         | NO
 resources      | employee                       | employment_date                | timestamp with time zone |         | YES
 resources      | employee                       | status                         | smallint                 |         | NO
 resources      | employee                       | inactive_date                  | timestamp with time zone |         | YES
 resources      | employee                       | cause_of_inactivity_code       | text                     |         | NO
 resources      | employee                       | termination_date               | timestamp with time zone |         | YES
 resources      | employee                       | grounds_for_term_code          | text                     |         | NO
 resources      | employee                       | global_dimension_1_code        | text                     |         | NO
 resources      | employee                       | global_dimension_2_code        | text                     |         | NO
 resources      | employee                       | resource_no                    | text                     |         | NO
 resources      | employee                       | last_date_modified             | timestamp with time zone |         | YES
 resources      | employee                       | extension                      | text                     |         | NO
 resources      | employee                       | pager                          | text                     |         | NO
 resources      | employee                       | fax_no                         | text                     |         | NO
 resources      | employee                       | company_e_mail                 | text                     |         | NO
 resources      | employee                       | title                          | text                     |         | NO
 resources      | employee                       | salespers_purch_code           | text                     |         | NO
 resources      | employee                       | no_series                      | text                     |         | NO
 resources      | employee                       | image                          | uuid                     |         | NO
 resources      | employee                       | cost_center_code               | text                     |         | NO
 resources      | employee                       | cost_object_code               | text                     |         | NO
 resources      | employee                       | CreatedAt                      | timestamp with time zone |         | NO
 resources      | employee                       | UpdatedAt                      | timestamp with time zone |         | NO
 resources      | employee_absence               | Id                             | uuid                     |         | NO
 resources      | employee_absence               | tenant_id                      | uuid                     |         | NO
 resources      | employee_absence               | employee_no                    | text                     |         | NO
 resources      | employee_absence               | entry_no                       | integer                  |         | NO
 resources      | employee_absence               | from_date                      | timestamp with time zone |         | YES
 resources      | employee_absence               | to_date                        | timestamp with time zone |         | YES
 resources      | employee_absence               | cause_of_absence_code          | text                     |         | NO
 resources      | employee_absence               | description                    | text                     |         | NO
 resources      | employee_absence               | quantity                       | numeric                  |         | NO
 resources      | employee_absence               | unit_of_measure_code           | text                     |         | NO
 resources      | employee_absence               | quantity_base                  | numeric                  |         | NO
 resources      | employee_absence               | qty_per_unit_of_measure        | numeric                  |         | NO
 resources      | employee_absence               | CreatedAt                      | timestamp with time zone |         | NO
 resources      | employee_absence               | UpdatedAt                      | timestamp with time zone |         | NO
 resources      | employee_qualification         | Id                             | uuid                     |         | NO
 resources      | employee_qualification         | tenant_id                      | uuid                     |         | NO
 resources      | employee_qualification         | employee_no                    | text                     |         | NO
 resources      | employee_qualification         | line_no                        | integer                  |         | NO
 resources      | employee_qualification         | qualification_code             | text                     |         | NO
 resources      | employee_qualification         | from_date                      | timestamp with time zone |         | YES
 resources      | employee_qualification         | to_date                        | timestamp with time zone |         | YES
 resources      | employee_qualification         | type                           | smallint                 |         | NO
 resources      | employee_qualification         | description                    | text                     |         | NO
 resources      | employee_qualification         | institution_company            | text                     |         | NO
 resources      | employee_qualification         | cost                           | numeric                  |         | NO
 resources      | employee_qualification         | course_grade                   | text                     |         | NO
 resources      | employee_qualification         | employee_status                | smallint                 |         | NO
 resources      | employee_qualification         | expiration_date                | timestamp with time zone |         | YES
 resources      | employee_qualification         | CreatedAt                      | timestamp with time zone |         | NO
 resources      | employee_qualification         | UpdatedAt                      | timestamp with time zone |         | NO
 resources      | employee_relative              | Id                             | uuid                     |         | NO
 resources      | employee_relative              | tenant_id                      | uuid                     |         | NO
 resources      | employee_relative              | employee_no                    | text                     |         | NO
